cruise,depth,temperature,conductivity,salinity,density,oxygen2
EX1903L1,2.655,27.4461,5.803477,36.7015,1023.8605,6.39
EX1903L1,2.618,27.4462,5.80351,36.7016,1023.8612,6.3904
EX1903L1,2.655,27.4466,5.80355,36.7016,1023.8614,6.3908
EX1903L1,2.67,27.4473,5.803493,36.7006,1023.8618,6.3908
EX1903L1,2.67,27.4463,5.803477,36.7013,1023.8615,6.3906
EX1903L1,2.603,27.4457,5.803437,36.7016,1023.861,6.3935
EX1903L1,2.67,27.4449,5.803356,36.7015,1023.8614,6.3934
EX1903L1,2.67,27.4447,5.803292,36.7013,1023.8614,6.3932
EX1903L1,2.655,27.4446,5.803429,36.7023,1023.8613,6.393
EX1903L1,2.67,27.4451,5.803437,36.702,1023.8614,6.3959
EX1903L1,2.655,27.4457,5.803461,36.7016,1023.861,6.396
EX1903L1,2.67,27.446,5.803477,36.7015,1023.8615,6.3961
EX1903L1,2.67,27.4457,5.803405,36.7013,1023.8617,6.3961
EX1903L1,2.714,27.4457,5.803413,36.7013,1023.8619,6.396
EX1903L1,2.67,27.4452,5.803389,36.7016,1023.8615,6.3957
EX1903L1,2.722,27.4449,5.803381,36.7017,1023.8616,6.3957
EX1903L1,2.714,27.4448,5.803453,36.7023,1023.8619,6.3956
EX1903L1,2.722,27.4456,5.80355,36.7024,1023.8617,6.3923
EX1903L1,2.714,27.446,5.803598,36.7024,1023.8624,6.392
EX1903L1,2.722,27.4471,5.803727,36.7024,1023.8632,6.3949
EX1903L1,2.781,27.4477,5.803623,36.7013,1023.8637,6.3916
EX1903L1,2.766,27.4466,5.803348,36.7001,1023.863,6.3945
EX1903L1,2.781,27.4442,5.803139,36.7005,1023.863,6.3912
EX1903L1,2.721,27.4429,5.803098,36.7013,1023.8628,6.3908
EX1903L1,2.766,27.4421,5.803099,36.7019,1023.863,6.3905
EX1903L1,2.833,27.4418,5.803123,36.7023,1023.8638,6.3903
EX1903L1,2.818,27.4418,5.803179,36.7027,1023.8633,6.3933
EX1903L1,2.781,27.4424,5.803268,36.7029,1023.8637,6.3899
EX1903L1,2.833,27.4432,5.803284,36.7023,1023.8635,6.3894
EX1903L1,2.766,27.4429,5.803179,36.7018,1023.8621,6.3888
EX1903L1,2.885,27.4422,5.803139,36.702,1023.8621,6.3887
EX1903L1,2.781,27.4421,5.803179,36.7025,1023.8621,6.3882
EX1903L1,2.877,27.4418,5.80322,36.7029,1023.862,6.3881
EX1903L1,2.833,27.4424,5.803349,36.7034,1023.862,6.3877
EX1903L1,2.818,27.4431,5.803308,36.7026,1023.8621,6.384
EX1903L1,2.885,27.4434,5.803389,36.7029,1023.8624,6.3835
EX1903L1,2.885,27.4437,5.803429,36.703,1023.8627,6.3828
EX1903L1,2.818,27.4444,5.803526,36.7031,1023.8627,6.3823
EX1903L1,2.884,27.4454,5.803607,36.7029,1023.863,6.3819
EX1903L1,2.833,27.4453,5.80351,36.7023,1023.8629,6.3814
EX1903L1,2.877,27.4453,5.80351,36.7023,1023.8634,6.3808
EX1903L1,2.884,27.4446,5.803413,36.7022,1023.863,6.3803
EX1903L1,2.877,27.4445,5.803348,36.7018,1023.8628,6.3799
EX1903L1,2.833,27.444,5.803373,36.7023,1023.8627,6.3793
EX1903L1,2.833,27.4442,5.80334,36.7019,1023.8623,6.3787
EX1903L1,2.877,27.4441,5.803332,36.702,1023.8626,6.3784
EX1903L1,2.833,27.4442,5.803292,36.7016,1023.8622,6.3745
EX1903L1,2.721,27.4444,5.803356,36.702,1023.8614,6.3771
EX1903L1,2.981,27.4449,5.803413,36.7018,1023.862,6.377
EX1903L1,2.781,27.445,5.803397,36.7017,1023.8622,6.38
EX1903L1,2.818,27.4453,5.803389,36.7014,1023.8634,6.3802
EX1903L1,2.781,27.4449,5.803381,36.7017,1023.8638,6.3801
EX1903L1,2.781,27.4447,5.803348,36.7017,1023.8642,6.38
EX1903L1,2.766,27.4446,5.803365,36.7018,1023.864,6.3798
EX1903L1,2.781,27.4444,5.803348,36.7019,1023.8646,6.3833
EX1903L1,2.766,27.4446,5.803332,36.7016,1023.8655,6.3804
EX1903L1,2.669,27.4447,5.803332,36.7016,1023.8652,6.3868
EX1903L1,2.721,27.4444,5.803373,36.7021,1023.8659,6.3842
EX1903L1,2.714,27.4444,5.803308,36.7016,1023.8659,6.3847
EX1903L1,2.617,27.4438,5.803252,36.7017,1023.8659,6.3884
EX1903L1,2.669,27.4438,5.803195,36.7013,1023.8661,6.3858
EX1903L1,2.603,27.4433,5.80309,36.7009,1023.8654,6.3894
EX1903L1,2.558,27.4428,5.803082,36.7013,1023.8655,6.3866
EX1903L1,2.551,27.4427,5.803171,36.702,1023.8643,6.3836
EX1903L1,2.558,27.4428,5.803123,36.7016,1023.8634,6.3869
EX1903L1,2.454,27.4417,5.803026,36.7018,1023.8627,6.384
EX1903L1,2.439,27.441,5.80301,36.7022,1023.862,6.3806
EX1903L1,2.454,27.4411,5.802929,36.7015,1023.8619,6.3838
EX1903L1,2.454,27.4407,5.802873,36.7014,1023.8632,6.3842
EX1903L1,2.388,27.4404,5.802816,36.7013,1023.8631,6.3809
EX1903L1,2.395,27.4396,5.802735,36.7014,1023.8628,6.381
EX1903L1,2.343,27.4396,5.802744,36.7014,1023.8629,6.3776
EX1903L1,2.328,27.4391,5.80276,36.702,1023.8635,6.3773
EX1903L1,2.284,27.4387,5.802719,36.702,1023.8631,6.3769
EX1903L1,2.276,27.4385,5.802711,36.7021,1023.863,6.3765
EX1903L1,2.232,27.4384,5.802687,36.702,1023.8625,6.3764
EX1903L1,2.232,27.438,5.802703,36.7025,1023.8619,6.3761
EX1903L1,2.217,27.4378,5.802784,36.7032,1023.8617,6.3726
EX1903L1,2.18,27.4388,5.802881,36.7031,1023.8619,6.3754
EX1903L1,2.18,27.4396,5.802945,36.7029,1023.8621,6.3784
EX1903L1,2.165,27.44,5.80284,36.7019,1023.8619,6.3751
EX1903L1,2.18,27.4396,5.802848,36.7023,1023.862,6.3749
EX1903L1,2.121,27.4398,5.803001,36.7032,1023.8616,6.3779
EX1903L1,2.113,27.4407,5.80305,36.7028,1023.8618,6.3745
EX1903L1,2.12,27.4406,5.802945,36.7022,1023.861,6.374
EX1903L1,2.054,27.4399,5.802937,36.7027,1023.8607,6.3768
EX1903L1,2.069,27.44,5.802993,36.703,1023.8606,6.3766
EX1903L1,2.069,27.4409,5.803138,36.7033,1023.8607,6.3765
EX1903L1,2.113,27.4424,5.803227,36.7028,1023.8611,6.3732
EX1903L1,2.017,27.4432,5.80338,36.7033,1023.8607,6.3727
EX1903L1,2.069,27.4444,5.803534,36.7034,1023.8607,6.3756
EX1903L1,2.002,27.4457,5.803638,36.7032,1023.8599,6.3752
EX1903L1,2.069,27.4466,5.803663,36.7026,1023.8598,6.3749
EX1903L1,1.957,27.4471,5.80367,36.7023,1023.8589,6.3747
EX1903L1,2.002,27.4471,5.803622,36.7019,1023.8588,6.3746
EX1903L1,2.017,27.4475,5.803654,36.7018,1023.8594,6.3742
EX1903L1,1.95,27.4475,5.803662,36.7019,1023.8593,6.374
EX1903L1,2.017,27.4477,5.803703,36.7021,1023.8588,6.3769
EX1903L1,1.957,27.4475,5.803533,36.701,1023.8578,6.3737
EX1903L1,1.95,27.4466,5.803509,36.7015,1023.8574,6.3705
EX1903L1,2.017,27.447,5.803558,36.7016,1023.8573,6.3705
EX1903L1,1.957,27.4471,5.803566,36.7015,1023.8577,6.3705
EX1903L1,2.002,27.447,5.803533,36.7014,1023.8584,6.3738
EX1903L1,1.957,27.4466,5.803525,36.7017,1023.8588,6.3709
EX1903L1,1.957,27.4464,5.803558,36.702,1023.8585,6.3709
EX1903L1,2.002,27.446,5.803501,36.7019,1023.8583,6.3681
EX1903L1,1.957,27.4457,5.803477,36.702,1023.8581,6.3648
EX1903L1,1.957,27.4453,5.803437,36.702,1023.8579,6.3646
EX1903L1,1.95,27.4451,5.803388,36.7018,1023.8579,6.3647
EX1903L1,1.957,27.4448,5.80338,36.702,1023.8578,6.3614
EX1903L1,2.002,27.4444,5.80338,36.7024,1023.8577,6.3647
EX1903L1,1.957,27.4442,5.80338,36.7025,1023.8577,6.3648
EX1903L1,2.016,27.4442,5.80334,36.7022,1023.8588,6.3616
EX1903L1,2.002,27.4441,5.803372,36.7025,1023.8586,6.3648
EX1903L1,2.016,27.444,5.803348,36.7024,1023.8586,6.3648
EX1903L1,2.068,27.444,5.803332,36.7023,1023.8596,6.3647
EX1903L1,2.113,27.4443,5.803405,36.7026,1023.8596,6.3647
EX1903L1,2.12,27.4438,5.803356,36.7026,1023.8597,6.368
EX1903L1,2.12,27.4437,5.803372,36.7028,1023.8592,6.3649
EX1903L1,2.165,27.444,5.80338,36.7026,1023.8596,6.3681
EX1903L1,2.18,27.4443,5.803308,36.7018,1023.8599,6.368
EX1903L1,2.217,27.4437,5.803251,36.7019,1023.8598,6.368
EX1903L1,2.231,27.4433,5.803235,36.7021,1023.8601,6.3678
EX1903L1,2.283,27.443,5.803235,36.7023,1023.8603,6.3678
EX1903L1,2.276,27.4429,5.803235,36.7024,1023.8602,6.371
EX1903L1,2.343,27.4428,5.803276,36.7028,1023.8606,6.3712
EX1903L1,2.343,27.4431,5.803356,36.7031,1023.8607,6.3713
EX1903L1,2.328,27.4436,5.80338,36.7029,1023.8606,6.3714
EX1903L1,2.395,27.444,5.803413,36.7027,1023.8611,6.3719
EX1903L1,2.454,27.4442,5.803356,36.7022,1023.8616,6.372
EX1903L1,2.387,27.4441,5.803372,36.7024,1023.8611,6.3754
EX1903L1,2.454,27.4442,5.80334,36.702,1023.8613,6.3793
EX1903L1,2.55,27.4444,5.803373,36.7021,1023.8617,6.3831
EX1903L1,2.506,27.4444,5.80334,36.7019,1023.8616,6.3806
EX1903L1,2.506,27.4441,5.803372,36.7024,1023.8615,6.3814
EX1903L1,2.602,27.444,5.803308,36.7019,1023.8619,6.3822
EX1903L1,2.617,27.4444,5.803284,36.7015,1023.8621,6.3862
EX1903L1,2.558,27.4443,5.803252,36.7013,1023.8618,6.3869
EX1903L1,2.654,27.444,5.803308,36.7019,1023.8625,6.3877
EX1903L1,2.669,27.4437,5.80326,36.7018,1023.8628,6.3885
EX1903L1,2.654,27.4429,5.803236,36.7023,1023.8625,6.3926
EX1903L1,2.721,27.4425,5.803203,36.7024,1023.8627,6.3904
EX1903L1,2.78,27.4422,5.803187,36.7024,1023.8631,6.3913
EX1903L1,2.765,27.4426,5.803155,36.7019,1023.8628,6.3921
EX1903L1,2.721,27.4427,5.803139,36.7018,1023.8626,6.3928
EX1903L1,2.832,27.4424,5.803139,36.7019,1023.8635,6.3937
EX1903L1,2.765,27.4426,5.803147,36.7019,1023.8634,6.3947
EX1903L1,2.832,27.4424,5.803139,36.7019,1023.8638,6.3955
EX1903L1,2.817,27.4427,5.803252,36.7025,1023.8639,6.3959
EX1903L1,2.884,27.4428,5.803211,36.7021,1023.8639,6.3963
EX1903L1,2.832,27.4429,5.803187,36.7019,1023.8631,6.3967
EX1903L1,2.876,27.4425,5.803123,36.7017,1023.863,6.3973
EX1903L1,2.884,27.442,5.803099,36.7019,1023.8635,6.3977
EX1903L1,2.884,27.4417,5.803131,36.7024,1023.8633,6.398
EX1903L1,2.928,27.4426,5.803171,36.702,1023.864,6.3983
EX1903L1,2.884,27.443,5.8033,36.7026,1023.8637,6.4013
EX1903L1,2.928,27.4433,5.80326,36.702,1023.864,6.3981
EX1903L1,2.943,27.4431,5.803236,36.702,1023.8637,6.3979
EX1903L1,2.884,27.4432,5.803308,36.7025,1023.8636,6.3941
EX1903L1,2.928,27.4437,5.803373,36.7026,1023.8636,6.3936
EX1903L1,2.943,27.4435,5.803268,36.702,1023.8634,6.393
EX1903L1,2.98,27.4426,5.803163,36.7019,1023.8638,6.3922
EX1903L1,2.943,27.4423,5.803147,36.7021,1023.8635,6.3947
EX1903L1,2.995,27.4422,5.803107,36.7018,1023.8634,6.3909
EX1903L1,2.928,27.4418,5.803066,36.7018,1023.8632,6.387
EX1903L1,2.943,27.4418,5.803115,36.7022,1023.8632,6.386
EX1903L1,2.995,27.4419,5.803252,36.7031,1023.8636,6.3854
EX1903L1,2.928,27.4431,5.803357,36.7029,1023.8634,6.3875
EX1903L1,2.995,27.4442,5.803453,36.7027,1023.8635,6.3838
EX1903L1,2.928,27.4447,5.803332,36.7015,1023.8642,6.3832
EX1903L1,2.943,27.4433,5.803107,36.7009,1023.8651,6.3857
EX1903L1,2.943,27.4415,5.802945,36.7012,1023.865,6.3819
EX1903L1,2.928,27.4417,5.80305,36.7018,1023.8656,6.3843
EX1903L1,2.943,27.4423,5.803099,36.7017,1023.8654,6.3805
EX1903L1,2.943,27.4428,5.803026,36.7008,1023.8653,6.3797
EX1903L1,2.876,27.4424,5.80297,36.7007,1023.8648,6.3756
EX1903L1,2.884,27.4419,5.802881,36.7004,1023.8644,6.3746
EX1903L1,2.876,27.4417,5.802897,36.7008,1023.8639,6.3735
EX1903L1,2.884,27.4404,5.802768,36.7008,1023.864,6.3693
EX1903L1,2.883,27.4395,5.802744,36.7014,1023.8638,6.3686
EX1903L1,2.817,27.4399,5.802832,36.7017,1023.8644,6.3683
EX1903L1,2.832,27.4406,5.803002,36.7024,1023.8666,6.3651
EX1903L1,2.78,27.442,5.803155,36.7023,1023.8676,6.3644
EX1903L1,2.876,27.4428,5.803187,36.702,1023.8682,6.3635
EX1903L1,2.78,27.443,5.80305,36.7008,1023.8669,6.3624
EX1903L1,2.817,27.4411,5.802857,36.7009,1023.8665,6.3619
EX1903L1,2.78,27.4398,5.802776,36.7014,1023.8659,6.3613
EX1903L1,2.72,27.4394,5.802728,36.7014,1023.8653,6.3609
EX1903L1,2.765,27.4385,5.802712,36.7019,1023.8659,6.3575
EX1903L1,2.78,27.438,5.802824,36.7032,1023.8652,6.357
EX1903L1,2.713,27.4393,5.802889,36.7026,1023.8646,6.3563
EX1903L1,2.72,27.4401,5.802905,36.7021,1023.8635,6.3557
EX1903L1,2.72,27.4398,5.802978,36.7028,1023.8636,6.3554
EX1903L1,2.713,27.4411,5.803147,36.703,1023.8647,6.3553
EX1903L1,2.72,27.442,5.803219,36.7028,1023.8652,6.3551
EX1903L1,2.72,27.4425,5.803163,36.7021,1023.865,6.3548
EX1903L1,2.654,27.4426,5.803179,36.7021,1023.865,6.3546
EX1903L1,2.72,27.4428,5.803219,36.7022,1023.8651,6.3545
EX1903L1,2.713,27.443,5.803276,36.7025,1023.865,6.3544
EX1903L1,2.668,27.4428,5.803171,36.7019,1023.8643,6.3543
EX1903L1,2.72,27.4424,5.803179,36.7023,1023.8642,6.3576
EX1903L1,2.653,27.4424,5.803147,36.7021,1023.8642,6.3546
EX1903L1,2.72,27.4427,5.803211,36.7023,1023.8642,6.3548
EX1903L1,2.668,27.4422,5.803163,36.7023,1023.8638,6.355
EX1903L1,2.653,27.4417,5.803107,36.7023,1023.8642,6.3555
EX1903L1,2.72,27.442,5.803171,36.7025,1023.8644,6.3526
EX1903L1,2.713,27.4423,5.803219,36.7026,1023.8642,6.3527
EX1903L1,2.616,27.4431,5.803308,36.7026,1023.8638,6.3526
EX1903L1,2.668,27.4438,5.803405,36.7028,1023.8638,6.3528
EX1903L1,2.713,27.445,5.803574,36.703,1023.8643,6.3529
EX1903L1,2.668,27.4468,5.803719,36.7027,1023.8634,6.353
EX1903L1,2.72,27.4481,5.803792,36.7022,1023.8635,6.3502
EX1903L1,2.653,27.4484,5.80384,36.7022,1023.8635,6.3504
EX1903L1,2.72,27.449,5.803889,36.7022,1023.8639,6.3503
EX1903L1,2.653,27.4493,5.803864,36.7017,1023.8642,6.347
EX1903L1,2.72,27.4492,5.803929,36.7023,1023.8646,6.3435
EX1903L1,2.668,27.4497,5.803881,36.7015,1023.8636,6.3463
EX1903L1,2.713,27.4499,5.803856,36.7012,1023.8625,6.3429
EX1903L1,2.668,27.4499,5.803929,36.7017,1023.8612,6.3428
EX1903L1,2.72,27.4501,5.803881,36.7012,1023.8622,6.3435
EX1903L1,2.713,27.4497,5.803816,36.7011,1023.8645,6.3474
EX1903L1,2.72,27.4486,5.803776,36.7016,1023.865,6.3449
EX1903L1,2.713,27.4474,5.80351,36.7007,1023.8669,6.3454
EX1903L1,2.779,27.4451,5.803397,36.7016,1023.8673,6.3457
EX1903L1,2.668,27.4451,5.803413,36.7018,1023.8685,6.3489
EX1903L1,2.765,27.4451,5.803356,36.7014,1023.8684,6.3488
EX1903L1,2.779,27.4443,5.8033,36.7016,1023.8651,6.3493
EX1903L1,2.72,27.444,5.803356,36.7022,1023.8672,6.3504
EX1903L1,2.764,27.444,5.803348,36.7022,1023.8703,6.3513
EX1903L1,2.779,27.4438,5.803292,36.702,1023.8718,6.3519
EX1903L1,2.764,27.4431,5.803252,36.7022,1023.8731,6.3521
EX1903L1,2.831,27.4433,5.80334,36.7026,1023.8732,6.3556
EX1903L1,2.779,27.4448,5.803486,36.7026,1023.8735,6.3559
EX1903L1,2.764,27.4454,5.803526,36.7024,1023.8739,6.3564
EX1903L1,2.831,27.4451,5.80334,36.7012,1023.8736,6.3568
EX1903L1,2.831,27.4438,5.802752,36.698,1023.8734,6.3572
EX1903L1,2.816,27.437,5.802179,36.6993,1023.8735,6.3576
EX1903L1,2.831,27.4338,5.802623,36.705,1023.8734,6.3579
EX1903L1,2.816,27.4378,5.803163,36.7057,1023.8733,6.3583
EX1903L1,2.831,27.4417,5.803502,36.7051,1023.8731,6.3586
EX1903L1,2.779,27.4441,5.803639,36.7042,1023.8728,6.3622
EX1903L1,2.876,27.4451,5.803381,36.7015,1023.8739,6.3597
EX1903L1,2.779,27.442,5.80226,36.696,1023.8732,6.36
EX1903L1,2.831,27.4311,5.800728,36.6936,1023.8733,6.3636
EX1903L1,2.816,27.4203,5.799777,36.6953,1023.8729,6.361
EX1903L1,2.779,27.4127,5.799406,36.6987,1023.8737,6.3584
EX1903L1,2.816,27.4092,5.799358,36.7011,1023.8746,6.362
EX1903L1,2.831,27.4086,5.799664,36.7037,1023.8751,6.3626
EX1903L1,2.779,27.4095,5.799745,36.7036,1023.8749,6.3596
EX1903L1,2.764,27.409,5.799439,36.7018,1023.8742,6.3599
EX1903L1,2.779,27.4066,5.799197,36.7019,1023.8729,6.3634
EX1903L1,2.779,27.4058,5.799165,36.7024,1023.8734,6.3609
EX1903L1,2.764,27.4052,5.799157,36.7028,1023.8738,6.3613
EX1903L1,2.779,27.4048,5.79931,36.7042,1023.8747,6.365
EX1903L1,2.764,27.4068,5.799664,36.7051,1023.8742,6.3619
EX1903L1,2.72,27.409,5.799922,36.7053,1023.873,6.3618
EX1903L1,2.72,27.4114,5.800213,36.7055,1023.8726,6.3652
EX1903L1,2.764,27.4139,5.800269,36.7039,1023.8723,6.3656
EX1903L1,2.72,27.4143,5.800172,36.7029,1023.8717,6.3661
EX1903L1,2.72,27.4145,5.800269,36.7034,1023.8726,6.3668
EX1903L1,2.712,27.4159,5.800438,36.7035,1023.8735,6.3704
EX1903L1,2.668,27.4177,5.800495,36.7025,1023.873,6.3707
EX1903L1,2.712,27.4174,5.800341,36.7017,1023.8717,6.371
EX1903L1,2.72,27.4163,5.800301,36.7022,1023.8727,6.3713
EX1903L1,2.668,27.4161,5.800406,36.7031,1023.8719,6.3745
EX1903L1,2.712,27.417,5.800551,36.7035,1023.8722,6.375
EX1903L1,2.668,27.4172,5.800511,36.703,1023.8723,6.3785
EX1903L1,2.668,27.4174,5.800462,36.7025,1023.8736,6.3789
EX1903L1,2.653,27.4172,5.800478,36.7028,1023.873,6.3792
EX1903L1,2.668,27.4172,5.80039,36.7022,1023.8732,6.3765
EX1903L1,2.712,27.4159,5.800132,36.7013,1023.8744,6.3766
EX1903L1,2.616,27.4141,5.800035,36.7021,1023.874,6.3796
EX1903L1,2.668,27.4136,5.800051,36.7026,1023.8744,6.3765
EX1903L1,2.712,27.4136,5.80014,36.7032,1023.875,6.3732
EX1903L1,2.668,27.4143,5.800221,36.7032,1023.8728,6.3757
EX1903L1,2.616,27.4145,5.80022,36.7031,1023.8709,6.3722
EX1903L1,2.653,27.4145,5.800196,36.7029,1023.8715,6.3722
EX1903L1,2.668,27.4145,5.800204,36.703,1023.8716,6.3752
EX1903L1,2.653,27.4156,5.800527,36.7044,1023.871,6.375
EX1903L1,2.616,27.4181,5.800624,36.7031,1023.8712,6.3748
EX1903L1,2.668,27.4185,5.800599,36.7026,1023.8704,6.3781
EX1903L1,2.653,27.4188,5.800398,36.7009,1023.8706,6.3751
EX1903L1,2.668,27.4172,5.80014,36.7004,1023.8701,6.3751
EX1903L1,2.668,27.4148,5.799842,36.7001,1023.8694,6.3782
EX1903L1,2.712,27.4128,5.79964,36.7002,1023.869,6.3785
EX1903L1,2.668,27.4108,5.799584,36.7014,1023.869,6.3786
EX1903L1,2.712,27.4103,5.799511,36.7013,1023.8685,6.3788
EX1903L1,2.668,27.409,5.799495,36.7022,1023.8679,6.3791
EX1903L1,2.72,27.4085,5.799527,36.7028,1023.8688,6.3795
EX1903L1,2.712,27.4086,5.799656,36.7037,1023.8697,6.3801
EX1903L1,2.719,27.4088,5.799535,36.7026,1023.8707,6.3803
EX1903L1,2.779,27.4075,5.799431,36.7029,1023.8705,6.3804
EX1903L1,2.764,27.4072,5.799463,36.7034,1023.8708,6.3807
EX1903L1,2.779,27.4075,5.799608,36.7042,1023.8707,6.384
EX1903L1,2.816,27.4095,5.799737,36.7035,1023.8714,6.3808
EX1903L1,2.779,27.4103,5.799818,36.7035,1023.8713,6.3806
EX1903L1,2.831,27.4108,5.800003,36.7044,1023.8712,6.3806
EX1903L1,2.875,27.4134,5.800422,36.7054,1023.871,6.3835
EX1903L1,2.883,27.4159,5.80064,36.7049,1023.8709,6.3834
EX1903L1,2.831,27.4179,5.80068,36.7036,1023.8707,6.3834
EX1903L1,2.927,27.4183,5.800672,36.7032,1023.8711,6.3866
EX1903L1,2.942,27.4181,5.800648,36.7032,1023.8709,6.3832
EX1903L1,2.927,27.4183,5.800664,36.7032,1023.8707,6.3831
EX1903L1,2.942,27.4183,5.80068,36.7033,1023.8709,6.3796
EX1903L1,2.994,27.4186,5.80064,36.7027,1023.8713,6.3791
EX1903L1,2.979,27.4185,5.800527,36.702,1023.8705,6.382
EX1903L1,2.994,27.4177,5.800551,36.7028,1023.8725,6.3824
EX1903L1,3.038,27.4181,5.800583,36.7027,1023.8742,6.379
EX1903L1,3.046,27.4185,5.800624,36.7027,1023.8735,6.3846
EX1903L1,3.046,27.4183,5.800737,36.7037,1023.873,6.3814
EX1903L1,3.038,27.4196,5.800914,36.7039,1023.8727,6.3813
EX1903L1,3.105,27.4207,5.801027,36.7038,1023.8729,6.3813
EX1903L1,3.105,27.4219,5.801027,36.7028,1023.8728,6.3814
EX1903L1,3.142,27.4219,5.801003,36.7027,1023.8752,6.3886
EX1903L1,3.105,27.4216,5.801011,36.703,1023.8776,6.3858
EX1903L1,3.142,27.4212,5.800898,36.7025,1023.8767,6.3825
EX1903L1,3.157,27.4199,5.800874,36.7033,1023.8751,6.3856
EX1903L1,3.157,27.421,5.801043,36.7037,1023.8746,6.3859
EX1903L1,3.142,27.4223,5.801035,36.7026,1023.874,6.3895
EX1903L1,3.216,27.4216,5.800293,36.6979,1023.8757,6.3869
EX1903L1,3.253,27.4156,5.799358,36.6959,1023.8767,6.3906
EX1903L1,3.216,27.4092,5.798931,36.6979,1023.8769,6.391
EX1903L1,3.216,27.4055,5.79881,36.6999,1023.8775,6.3911
EX1903L1,3.305,27.4044,5.798883,36.7012,1023.8782,6.3914
EX1903L1,3.268,27.4042,5.798963,36.702,1023.8785,6.3881
EX1903L1,3.216,27.4041,5.799036,36.7026,1023.8788,6.3911
EX1903L1,3.364,27.4042,5.799141,36.7032,1023.8798,6.388
EX1903L1,3.32,27.405,5.799157,36.7028,1023.8794,6.3877
EX1903L1,3.305,27.4053,5.799189,36.7027,1023.8794,6.3875
EX1903L1,3.32,27.4053,5.799109,36.7021,1023.8796,6.3875
EX1903L1,3.379,27.4039,5.798915,36.7019,1023.88,6.3872
EX1903L1,3.364,27.403,5.798883,36.7024,1023.8793,6.3866
EX1903L1,3.431,27.4025,5.799012,36.7036,1023.8787,6.3863
EX1903L1,3.416,27.4031,5.799004,36.7031,1023.8781,6.3893
EX1903L1,3.431,27.403,5.799004,36.7032,1023.8772,6.3861
EX1903L1,3.431,27.4024,5.798988,36.7035,1023.8773,6.3861
EX1903L1,3.416,27.4028,5.798931,36.7029,1023.8775,6.3859
EX1903L1,3.542,27.4021,5.799004,36.7039,1023.8781,6.3859
EX1903L1,3.468,27.4035,5.799157,36.7039,1023.8785,6.389
EX1903L1,3.483,27.4044,5.799149,36.7031,1023.8788,6.3857
EX1903L1,3.542,27.4044,5.799076,36.7026,1023.8788,6.3854
EX1903L1,3.527,27.4049,5.799004,36.7017,1023.8786,6.3883
EX1903L1,3.542,27.4033,5.798891,36.7021,1023.8789,6.3885
EX1903L1,3.579,27.4026,5.798843,36.7023,1023.8795,6.3885
EX1903L1,3.542,27.4017,5.798827,36.7029,1023.8793,6.385
EX1903L1,3.594,27.4019,5.798698,36.7018,1023.8791,6.3846
EX1903L1,3.579,27.4011,5.798673,36.7023,1023.8785,6.3878
EX1903L1,3.594,27.401,5.79873,36.7028,1023.8793,6.388
EX1903L1,3.646,27.4008,5.79873,36.7029,1023.8801,6.3881
EX1903L1,3.638,27.4008,5.79873,36.7029,1023.8799,6.3883
EX1903L1,3.646,27.4011,5.798746,36.7028,1023.8805,6.3852
EX1903L1,3.638,27.4011,5.79877,36.7029,1023.8806,6.388
EX1903L1,3.646,27.401,5.798754,36.7029,1023.88,6.3845
EX1903L1,3.646,27.4011,5.798698,36.7024,1023.8804,6.3873
EX1903L1,3.742,27.4004,5.798553,36.7019,1023.8818,6.3875
EX1903L1,3.705,27.3993,5.798528,36.7026,1023.882,6.384
EX1903L1,3.69,27.3997,5.798625,36.703,1023.8805,6.3862
EX1903L1,3.705,27.4008,5.798706,36.7027,1023.8789,6.3862
EX1903L1,3.757,27.401,5.798528,36.7013,1023.8794,6.3865
EX1903L1,3.742,27.3994,5.798303,36.7009,1023.8806,6.3866
EX1903L1,3.757,27.3982,5.798375,36.7023,1023.8814,6.3865
EX1903L1,3.801,27.3986,5.798577,36.7035,1023.8813,6.3862
EX1903L1,3.757,27.3997,5.798609,36.7029,1023.881,6.3863
EX1903L1,3.809,27.4,5.798625,36.7027,1023.881,6.3831
EX1903L1,3.853,27.3999,5.798666,36.7031,1023.8809,6.3859
EX1903L1,3.809,27.3999,5.798585,36.7025,1023.8808,6.3827
EX1903L1,3.853,27.3997,5.798609,36.7028,1023.8807,6.3858
EX1903L1,3.868,27.3999,5.798609,36.7027,1023.8814,6.3829
EX1903L1,3.868,27.3995,5.798553,36.7026,1023.8819,6.3793
EX1903L1,3.905,27.3998,5.798625,36.7029,1023.8815,6.3823
EX1903L1,3.868,27.4,5.798674,36.703,1023.8818,6.3824
EX1903L1,3.964,27.4,5.798698,36.7032,1023.8821,6.3791
EX1903L1,3.92,27.4002,5.798754,36.7034,1023.8816,6.3786
EX1903L1,3.92,27.4008,5.798722,36.7028,1023.8806,6.3781
EX1903L1,3.964,27.4006,5.798722,36.7029,1023.8807,6.3781
EX1903L1,4.031,27.401,5.798746,36.7028,1023.8814,6.3746
EX1903L1,3.964,27.4011,5.798875,36.7036,1023.8813,6.374
EX1903L1,4.031,27.4019,5.798932,36.7034,1023.8813,6.3702
EX1903L1,3.972,27.403,5.798988,36.7029,1023.8804,6.3726
EX1903L1,4.016,27.4031,5.798988,36.7029,1023.8804,6.3689
EX1903L1,4.083,27.403,5.798964,36.7027,1023.8808,6.3681
EX1903L1,4.016,27.4035,5.799117,36.7034,1023.88,6.3671
